ID1,measurement,value
C4be128f1,X3,3.879261465522706
C4be128f1,X4,5.031234876166506
C5588c47f,X1,-0.02815298497888774
C5588c47f,X2,0.14312754552038154
C5588c47f,X3,3.5527019835152736
C5588c47f,X4,5.881453081890321
C0d8a1484,X1,0.27310604431740326
C0d8a1484,X2,1.6164788483249175
C0d8a1484,X3,3.521327843929015
C0d8a1484,X4,2.885115629501184
C5963b037,X1,0.3151561355162329
C5963b037,X2,2.216000092112271
C5963b037,X3,3.0674596104963983
C5963b037,X4,4.027888341311163
C1374bbb0,X1,1.676108161731346
C1374bbb0,X2,1.4657215909165853
C1374bbb0,X3,2.0017716134865533
C1374bbb0,X4,4.123714793776713
C84426fae,X1,1.880430031344777
C84426fae,X2,2.6514909200766006
C84426fae,X3,3.523548222941874
C84426fae,X4,3.709729545219849
Ce4354c60,X1,1.3675646766971428
Ce4354c60,X2,2.857956929851296
Ce4354c60,X3,2.0619213693482212
Ce4354c60,X4,3.200118848691877
C98df1049,X1,2.610289314838469
C98df1049,X2,3.3651894254408745
C98df1049,X3,1.7430471084942485
C98df1049,X4,2.2288998183960094
Cf8fc9752,X1,1.2686349928406504
Cf8fc9752,X2,1.4504127272764786
Cf8fc9752,X3,2.7869307781436374
Cf8fc9752,X4,3.002539550630776
C4cf0f46b,X1,-0.003808725550100256
C4cf0f46b,X2,1.235144430806836
C4cf0f46b,X3,3.606921859068633
C4cf0f46b,X4,4.092653089408094
C4175cda4,X1,0.6315305564119124
C4175cda4,X2,1.2535632694459218
C4175cda4,X3,2.976272657041652
C4175cda4,X4,2.7910983009304737
C40a5518d,X1,2.4495363640632726
C40a5518d,X2,2.976713989099681
C40a5518d,X3,2.6278906565181277
C40a5518d,X4,4.644820714172391
C19ab1e76,X1,0.7324746747229158
C19ab1e76,X2,2.195409602751656
C19ab1e76,X3,3.804275418954173
C19ab1e76,X4,3.935354954139053
C5f91dd71,X1,2.4942496623871895
C5f91dd71,X2,4.136823620799763
C5f91dd71,X3,3.023614301707439
C5f91dd71,X4,3.4265301094978797
Ca7400081,X1,1.4526916576056745
Ca7400081,X2,1.9494884336535157
Ca7400081,X3,1.9217330485289081
Ca7400081,X4,2.5998064357861193
C79b73b49,X1,0.6770305458999338
C79b73b49,X2,1.9160850328665833
C79b73b49,X3,2.080671563224439
C79b73b49,X4,5.5207459139076605
C422aaee4,X1,1.9165555823593414
C422aaee4,X2,0.5982573745374473
C422aaee4,X3,3.049878097299061
C422aaee4,X4,4.788969930052803
Ca016f1a8,X1,1.3610531878375856
Ca016f1a8,X2,2.4606170786914245
Ca016f1a8,X3,3.4547490721610434
Ca016f1a8,X4,3.93971297555854
Ce4f2680e,X1,2.3598835467679073
Ce4f2680e,X2,1.8127115904950357
Ce4f2680e,X3,2.386575449284794
Ce4f2680e,X4,4.7716826812993425
C0a72b92e,X1,1.1610033544044258
C0a72b92e,X2,1.8093985342742367
C0a72b92e,X3,2.227981079092175
C0a72b92e,X4,6.7934634151099385
Cd62bf0f7,X1,0.4623343508078305
Cd62bf0f7,X2,1.8449684683575505
Cd62bf0f7,X3,4.470942559560622
Cd62bf0f7,X4,5.011241521941463
Cb1d907c3,X1,0.7991877493848759
Cb1d907c3,X2,2.685642637510947
Cb1d907c3,X3,1.5248969873275995
Cb1d907c3,X4,3.886570022520536
C92a981da,X1,1.8124262678610163
C92a981da,X2,4.369769282075117
C92a981da,X3,4.0541528980761985
C92a981da,X4,3.749719982081881
C222b2d83,X1,1.9055906771461582
C222b2d83,X2,1.1357636005937255
C222b2d83,X3,3.0311380129101377
C222b2d83,X4,4.798034146880217
C32e9a243,X1,0.9121914424118828
C32e9a243,X2,1.577032908474386
C32e9a243,X3,4.21141664705477
C32e9a243,X4,3.4365483243131307
C5fe06e04,X1,1.655498192120994
C5fe06e04,X2,1.822167844355246
C5fe06e04,X3,1.9072992504466197
C5fe06e04,X4,3.503710363157871
Dd9131ee9,X1,0.8932114361048422
Dd9131ee9,X2,3.456428466409398
Dd9131ee9,X3,0.5994110625530684
Dd9131ee9,X4,2.4094669609160393
D9c5988ea,X1,1.6689953259269792
D9c5988ea,X2,2.765151069220847
D9c5988ea,X3,1.889075651002121
D9c5988ea,X4,5.51818183440095
D28a5479d,X1,0.05850501062609781
D28a5479d,X2,2.9358714139220776
D28a5479d,X3,2.9318118954676913
D28a5479d,X4,1.792894270400645
Daf5537cc,X1,2.04590394004192
Daf5537cc,X2,1.400920426883162
Daf5537cc,X3,2.521168036325681
Daf5537cc,X4,2.9708820340643616
D370958bd,X1,0.12030835799664086
D370958bd,X2,2.092184279172267
D370958bd,X3,3.7922067879802226
D370958bd,X4,4.633900312695395
Dea997e13,X1,-0.7046290961353854
Dea997e13,X2,3.372672734617185
Dea997e13,X3,3.259698706711377
Dea997e13,X4,3.04313861276883
D3563646f,X1,0.5565382783570437
D3563646f,X2,2.419144669718389
D3563646f,X3,3.5936073462277642
D3563646f,X4,4.814089186035417
D9b3cfdba,X1,1.4049066824402114
D9b3cfdba,X2,1.856698827975658
D9b3cfdba,X3,3.6200889394031073
D9b3cfdba,X4,3.0864305552432487
D32b6737a,X1,2.349493284666136
D32b6737a,X2,1.4187236826381007
D32b6737a,X3,3.7522518993152807
D32b6737a,X4,5.206302256900711
D30e96748,X1,1.4215796210948737
D30e96748,X2,0.6064508065316132
D30e96748,X3,2.478278851536886
D30e96748,X4,3.091132778719596
D7dd233f9,X1,2.028336650088608
D7dd233f9,X2,2.983377255261409
D7dd233f9,X3,1.4394546529579557
D7dd233f9,X4,2.513422278742909
Dfca2f470,X1,-0.4342254686514755
Dfca2f470,X2,0.7598119551884717
Dfca2f470,X3,4.216320144716705
Dfca2f470,X4,3.840828875873355
Dd4959020,X1,-0.6496678178517166
Dd4959020,X2,1.4185872555254877
Dd4959020,X3,3.5381327908840703
Dd4959020,X4,4.010579771092528
D789f32a4,X1,-0.8219147149452779
D789f32a4,X2,1.791291404148772
D789f32a4,X3,4.538771475672589
D789f32a4,X4,3.7680043873808664
Dbedf5b36,X1,0.6465293581723903
Dbedf5b36,X2,1.746939062639231
Dbedf5b36,X3,3.4492572813323266
Dbedf5b36,X4,4.05975087319229
D05582fba,X1,2.9239239792286056
D05582fba,X2,1.4149135142633813
D05582fba,X3,4.4302918796255
D05582fba,X4,4.4414999411155485
Da976f585,X1,0.610675987517298
Da976f585,X2,2.937179827501356
Da976f585,X3,1.085667237232298
Da976f585,X4,5.190905498205282
D59e5808a,X1,1.5568490498810121
D59e5808a,X2,2.6337176553283417
D59e5808a,X3,1.9990291826997444
D59e5808a,X4,5.289993560956856
Df3f55603,X1,0.5953494887970965
Df3f55603,X2,2.558294159425951
Df3f55603,X3,3.308661851727444
Df3f55603,X4,5.32662438159645
D6d20803d,X1,1.7266860302394047
D6d20803d,X2,0.7789971287703445
D6d20803d,X3,4.008192700480248
D6d20803d,X4,3.2554296292771876
D690671d8,X1,0.2508902419000659
D690671d8,X2,2.031568140079346
D690671d8,X3,2.2224098205518787
D690671d8,X4,2.086954737710551
Df8a97049,X1,0.4983955815583574
Df8a97049,X2,2.6938036390776015
Df8a97049,X3,2.005171679141712
Df8a97049,X4,2.933438416515384
D64a7ccde,X1,0.8211175778404246
D64a7ccde,X2,0.31332601984637054
D64a7ccde,X3,2.5832717130672807
D64a7ccde,X4,4.611141436285554
D521ca32c,X1,-0.12788406078975179
D521ca32c,X2,2.9008680149124126
D521ca32c,X3,4.310000624966276
D521ca32c,X4,3.395563869400444
D46fd1e49,X1,0.19842065117932484
D46fd1e49,X2,2.1663348683431773
D46fd1e49,X3,-0.7414252307789466
D46fd1e49,X4,5.326793518921482
D9517ecf8,X1,2.3009728298289525
D9517ecf8,X2,2.5548330231161893
D9517ecf8,X3,2.969699395683046
D9517ecf8,X4,3.5923299664840727
D520c9b4d,X1,1.4246126157241874
D520c9b4d,X2,0.6518011443038492
D520c9b4d,X3,2.103106733687395
D520c9b4d,X4,5.782479511367748
D5d130d1e,X1,-0.2568697404407443
D5d130d1e,X2,2.668286366355134
D5d130d1e,X3,2.666379372480791
D5d130d1e,X4,3.565155828153815
Df653812d,X1,0.6605360582133201
Df653812d,X2,1.5784633418797627
Df653812d,X3,2.717502625522847
Df653812d,X4,5.524595592568221
D6659ac2c,X1,1.8421142354870712
D6659ac2c,X2,1.7913104680659993
D6659ac2c,X3,3.2479506298237912
D6659ac2c,X4,5.53961486917671
Ded69d2d2,X1,2.1187387870914245
Ded69d2d2,X2,2.543985318255244
Ded69d2d2,X3,2.9657319111558262
Ded69d2d2,X4,4.618940439022635
D54debc74,X1,1.22246603242496
D54debc74,X2,2.222144684371435
D54debc74,X3,0.2686550757855186
D54debc74,X4,5.510840340112537
D9eb627e2,X1,1.0478737188567817
D9eb627e2,X2,1.7932297891161493
D9eb627e2,X3,4.516076586266265
D9eb627e2,X4,3.864603994852546
D650ddad8,X1,1.1256010264187928
D650ddad8,X2,1.4087262904427615
D650ddad8,X3,3.259913882296252
D650ddad8,X4,4.096780070735828
D5ed05d74,X1,1.7230055749233082
D5ed05d74,X2,1.4213505317025148
D5ed05d74,X3,2.157590651052332
D5ed05d74,X4,3.559590335377465
D9d9c7a23,X1,1.0063574805656146
D9d9c7a23,X2,1.1614519398109389
D9d9c7a23,X3,4.043348825642837
D9d9c7a23,X4,5.302218857184506
Dc14eab0a,X1,-0.2155365961442932
Dc14eab0a,X2,0.8235167255141858
Dc14eab0a,X3,3.4643849235307442
Dc14eab0a,X4,3.3919407107479764
D15852371,X1,1.1518643417536352
D15852371,X2,-0.2751692575506457
D15852371,X3,2.8417744886558833
D15852371,X4,3.7560971882288157
Db9dbbcaa,X1,-0.270037578891126
Db9dbbcaa,X2,2.1165293655700843
Db9dbbcaa,X3,2.9696938405194584
Db9dbbcaa,X4,3.9311770054088493
D8800cd50,X1,1.0479177775971127
D8800cd50,X2,2.0146669658954797
D8800cd50,X3,2.803110900499428
D8800cd50,X4,5.224857388486061
D13d1c7ec,X1,1.7767914811592984
D13d1c7ec,X2,1.8150113055986727
D13d1c7ec,X3,2.2908186393139465
D13d1c7ec,X4,1.6082912615763711
Dc393511f,X1,1.5741295989499557
Dc393511f,X2,3.09638034383975
Dc393511f,X3,3.6686066058930185
Dc393511f,X4,3.8803003164651666
D964e53a6,X1,1.1846804200339052
D964e53a6,X2,0.9317642342288976
D964e53a6,X3,2.0355348661811776
D964e53a6,X4,6.855871798900336
D9e13ae46,X1,2.699756702669455
D9e13ae46,X2,0.7072478506682438
D9e13ae46,X3,3.0554894228854548
D9e13ae46,X4,3.7678222865946362
Dfe7b6b8a,X1,0.5965553420822762
Dfe7b6b8a,X2,3.154313768714448
Dfe7b6b8a,X3,3.337929627919584
Dfe7b6b8a,X4,4.76234086385049
D1a2ee361,X1,1.8884566604479431
D1a2ee361,X2,1.7319108283765128
D1a2ee361,X3,3.4236813291871417
D1a2ee361,X4,3.748938472547304
D20039d82,X1,1.7135954377271183
D20039d82,X2,-0.5283324731517824
D20039d82,X3,4.745358130443942
D20039d82,X4,5.4141838614394056
Dd253386c,X1,1.4620731976736276
Dd253386c,X2,2.8939372220869326
Dd253386c,X3,5.067799491281991
Dd253386c,X4,3.6321890119893587
D07067f70,X1,0.28915107390736894
D07067f70,X2,4.342070942270991
D07067f70,X3,4.061011331371725
D07067f70,X4,2.718197833770286
D914f2b19,X1,0.17407050673232904
D914f2b19,X2,1.185264125812374
D914f2b19,X3,4.304996684997884
D914f2b19,X4,4.3698766977505175
D96ae8f9a,X1,0.9065747546268715
D96ae8f9a,X2,0.5416028183336086
D96ae8f9a,X3,4.431978372084002
D96ae8f9a,X4,6.280934679176065
D1eccb286,X1,0.31332237287517983
D1eccb286,X2,0.36873586989858476
D1eccb286,X3,3.0652649712778546
D1eccb286,X4,5.709192783839198
D31d59c48,X1,-0.17200049171033993
D31d59c48,X2,0.5812832477136043
D31d59c48,X3,4.610913403402405
D31d59c48,X4,4.918437504274184
D4c0d3b4e,X1,0.021602829014991887
D4c0d3b4e,X2,1.7616820855313042
D4c0d3b4e,X3,3.5742791849314925
D4c0d3b4e,X4,3.4991561551308856
D24553b07,X1,0.31636438578725623
D24553b07,X2,1.8309660331507813
D24553b07,X3,3.046286076632614
D24553b07,X4,4.304616783893357
D142871d2,X1,0.5965745407544634
D142871d2,X2,2.1110819129453704
D142871d2,X3,2.0360462315132484
D142871d2,X4,2.936259204191136
D069ae593,X1,-1.2001042285513654
D069ae593,X2,2.1301671636494044
D069ae593,X3,3.8283093281795626
D069ae593,X4,2.960152279937754
D4eb83053,X1,1.8660949510049005
D4eb83053,X2,1.9235122589995932
D4eb83053,X3,2.273111616685755
D4eb83053,X4,2.8259615630420107
De5215245,X1,0.79850586871109
De5215245,X2,2.1579199868731105
De5215245,X3,4.419070674763697
De5215245,X4,3.6263723756973905
D8f55fe97,X1,0.5215464189918553
D8f55fe97,X2,1.3666037108121012
D8f55fe97,X3,4.00465788472419
D8f55fe97,X4,4.385477621553454
D51d2776c,X1,1.2444278267132847
D51d2776c,X2,3.62894082089452
D51d2776c,X3,2.298070843561051
D51d2776c,X4,2.0324456475646273
Deb2419b4,X1,-0.07725015198876362
Deb2419b4,X2,4.065252081416714
Deb2419b4,X3,4.644220721760807
Deb2419b4,X4,5.28427300982806
Ddb01ec07,X1,1.4555974712102877
Ddb01ec07,X2,2.604079543577031
Ddb01ec07,X3,2.8529774894364364
Ddb01ec07,X4,4.274084515382958
D35fecb17,X1,1.3857107903990544
D35fecb17,X2,2.0547092712416286
D35fecb17,X3,2.8032681017554504
D35fecb17,X4,4.400732819604622
D63bcab07,X1,1.9435012595661219
D63bcab07,X2,2.0246926930595617
D63bcab07,X3,2.583932439425812
D63bcab07,X4,1.9278756766415381
Da1e67692,X1,-0.6624635940213657
Da1e67692,X2,2.8439021692436564
Da1e67692,X3,3.041307843565031
Da1e67692,X4,4.757200813895627
Dadb58152,X1,1.1922524834427335
Dadb58152,X2,2.9818981562618037
Dadb58152,X3,2.7294703622192427
Dadb58152,X4,3.857051599265587
D68505682,X1,0.9976535578762703
D68505682,X2,3.4120978602729544
D68505682,X3,3.0842676269078977
D68505682,X4,4.296184356431521
D6385c43b,X1,-0.4527427244386668
D6385c43b,X2,1.9991762781628981
D6385c43b,X3,1.9838601924101908
D6385c43b,X4,4.595922717784494
D541b1455,X1,1.6577559964476858
D541b1455,X2,3.25582992290072
D541b1455,X3,2.1691275147955613
D541b1455,X4,4.4324965136172
Df8964579,X1,1.4261600239218581
Df8964579,X2,1.3423193118319081
Df8964579,X3,2.5744559069847126
Df8964579,X4,4.924481306250672
D640f58dc,X1,3.877529585671868
D640f58dc,X2,1.3483480589651409
D640f58dc,X3,4.363950492556423
D640f58dc,X4,5.043466974878124
D66934ac0,X1,0.5625234216533874
D66934ac0,X2,1.04866471716949
D66934ac0,X3,2.1778646352349664
D66934ac0,X4,4.46140397470757
D73b3b08f,X1,-1.208291089244951
D73b3b08f,X2,0.9047381649900248
D73b3b08f,X3,1.3306750026959668
D73b3b08f,X4,4.048050823228726
D6f03005d,X1,1.4156929975197414
D6f03005d,X2,2.0173723825207497
D6f03005d,X3,4.283625667848776
D6f03005d,X4,2.1816443683867375
D0a451d97,X1,1.474382568326404
D0a451d97,X2,2.410818861735677
D0a451d97,X3,1.488150501703208
D0a451d97,X4,5.045921543328452
D76210601,X1,2.895092374793923
D76210601,X2,1.0793910070557948
D76210601,X3,3.5233992869937083
D76210601,X4,3.832707020797593
Dc8b4476f,X1,1.4438345494062885
Dc8b4476f,X2,2.01726024266554
Dc8b4476f,X3,2.799744176995647
Dc8b4476f,X4,3.1628356782363642
D836406ef,X1,2.9729307786486103
D836406ef,X2,3.253898641910025
D836406ef,X3,4.754483283729561
D836406ef,X4,2.4269972508371174
Dee9f2101,X1,-0.3286576578948779
Dee9f2101,X2,0.14682091346099369
Dee9f2101,X3,3.304459436484487
Dee9f2101,X4,4.073731018005661
D9d853f4d,X1,1.2243495808098284
D9d853f4d,X2,2.133242125302182
D9d853f4d,X3,3.7625311808400843
D9d853f4d,X4,3.7016974505577034
D92381c2f,X1,0.8876963054313296
D92381c2f,X2,1.638351231722392
D92381c2f,X3,3.630909681753247
D92381c2f,X4,3.8805307704641336
D7d605343,X1,1.8705073905675782
D7d605343,X2,1.6637634991837538
D7d605343,X3,2.4245294419432124
D7d605343,X4,4.350255710799669
D263156da,X1,1.682032074116597
D263156da,X2,2.1449642583379127
D263156da,X3,2.061655301483639
D263156da,X4,4.158872246278957
D45f21eea,X1,0.34352832639968855
D45f21eea,X2,2.025053519700945
D45f21eea,X3,3.1021023675346364
D45f21eea,X4,4.877219196292634
Dae37a5f2,X1,0.5878112063185357
Dae37a5f2,X2,2.0545561688193192
Dae37a5f2,X3,2.03401957802563
Dae37a5f2,X4,2.6710285662920956
De5297345,X1,1.093867573756362
De5297345,X2,1.8239055985800783
De5297345,X3,2.181301539261437
De5297345,X4,2.8362632173200586
Daaff23b6,X1,0.5599912116455421
Daaff23b6,X2,2.473004378748616
Daaff23b6,X3,3.6548893511376574
Daaff23b6,X4,3.48733386507674
Da4962bed,X1,1.5989992301351321
Da4962bed,X2,3.039894433358578
Da4962bed,X3,4.002183178604384
Da4962bed,X4,1.8791281278511311
D1f1aa1ff,X1,-0.743843240423465
D1f1aa1ff,X2,1.7254124844256467
D1f1aa1ff,X3,3.143816586502557
D1f1aa1ff,X4,4.020712857203723
Df468bd45,X1,0.8505884102772894
Df468bd45,X2,1.4120671415596813
Df468bd45,X3,2.8610289281476464
Df468bd45,X4,3.9236340781634174
D1e81765f,X1,2.1452446850274045
D1e81765f,X2,3.372916992441029
D1e81765f,X3,2.161753574340421
D1e81765f,X4,4.61657766735878
D28d42d9b,X1,1.4693825378160628
D28d42d9b,X2,2.0788309873844626
D28d42d9b,X3,3.4274379603544416
D28d42d9b,X4,3.8190445481168513
D1c5fb59a,X1,2.817725934583581
D1c5fb59a,X2,2.8763249625365788
D1c5fb59a,X3,2.266208359323055
D1c5fb59a,X4,2.8059509012642496
D1505c004,X1,2.5635511154547643
D1505c004,X2,3.4500420654210755
D1505c004,X3,-0.21157741056593382
D1505c004,X4,5.734988089586857
Dbe25fe4c,X1,-1.5858987576843626
Dbe25fe4c,X2,2.6844235977370303
Dbe25fe4c,X3,4.0366719367430335
Dbe25fe4c,X4,4.106556867967252
Dcc7d9084,X1,0.6721430142636244
Dcc7d9084,X2,4.4395930999549105
Dcc7d9084,X3,2.8387012039190176
Dcc7d9084,X4,3.9375096350015384
Dcc3aeb7c,X1,0.31468513501106776
Dcc3aeb7c,X2,5.004490293952915
Dcc3aeb7c,X3,3.842905932742288
Dcc3aeb7c,X4,4.303387851469143
D60258ecd,X1,1.459201742511914
D60258ecd,X2,2.535409898187977
D60258ecd,X3,2.704373009459071
D60258ecd,X4,2.92321158194092
Df6ef7535,X1,2.7575155459106795
Df6ef7535,X2,2.1179803285914414
Df6ef7535,X3,2.3657803609082375
Df6ef7535,X4,2.3542756938955254
D16c3ea4d,X1,0.933147529705225
D16c3ea4d,X2,0.4857689406119925
D16c3ea4d,X3,2.525146713259917
D16c3ea4d,X4,4.398810994544429
Db1ea68d4,X1,0.13103763636135246
Db1ea68d4,X2,4.861615082305267
Db1ea68d4,X3,3.048838879732066
Db1ea68d4,X4,6.273325779949413
D69457629,X1,0.6143575405702668
D69457629,X2,1.1782558046113512
D69457629,X3,2.901201639209658
D69457629,X4,4.851871373159309
D1a928512,X1,1.9122323524892622
D1a928512,X2,1.6086825163894747
D1a928512,X3,2.8054602249452216
D1a928512,X4,3.510299080301575
D8eb8f0a3,X1,0.1662807082159723
D8eb8f0a3,X2,1.7461044844492217
D8eb8f0a3,X3,2.9494503942390953
D8eb8f0a3,X4,5.064850146962827
Da7e8fef8,X1,1.108712825851683
Da7e8fef8,X2,3.503325587835481
Da7e8fef8,X3,3.4286194355852846
Da7e8fef8,X4,4.6075050449690895
De7e15e3c,X1,0.5507656402560079
De7e15e3c,X2,0.9107177630938381
De7e15e3c,X3,1.1219716679438463
De7e15e3c,X4,4.809580435547997
D60d66a54,X1,-0.5519708886376362
D60d66a54,X2,1.071470831527614
D60d66a54,X3,2.8412251689402184
D60d66a54,X4,5.47262152068732
D93df0f20,X1,2.4280865464316115
D93df0f20,X2,3.9507745792251994
D93df0f20,X3,2.972983110233261
D93df0f20,X4,4.768073718328957
Db96ce038,X1,0.6542503236683586
Db96ce038,X2,1.9769484774474961
Db96ce038,X3,2.479929252956318
Db96ce038,X4,3.6890563344216742
D64bd117b,X1,-0.4590202563319632
D64bd117b,X2,0.06695514633373123
D64bd117b,X3,5.000040570136935
D64bd117b,X4,3.171663393642262
D68f68fb4,X1,0.04009927774314925
D68f68fb4,X2,1.5722888714240544
D68f68fb4,X3,3.0133470759702563
D68f68fb4,X4,3.919096065549458
D59ed0527,X1,1.0405047312124764
D59ed0527,X2,3.085061408598045
D59ed0527,X3,2.7751269913128946
D59ed0527,X4,4.765233968075178
De1dce7c1,X1,-0.27202889199804114
De1dce7c1,X2,2.4328700077758216
De1dce7c1,X3,3.8787368327447522
De1dce7c1,X4,5.716898412856785
D8eb5379d,X1,-0.8042616689514128
D8eb5379d,X2,1.3426101603462812
D8eb5379d,X3,1.8061133120715744
D8eb5379d,X4,3.873014267524074
Df0a2545b,X1,2.4254359476067755
Df0a2545b,X2,2.0294371355038994
Df0a2545b,X3,2.304426487468588
Df0a2545b,X4,3.295715364315102
D25b9dcd5,X1,1.57234244590712
D25b9dcd5,X2,2.6130246443657468
D25b9dcd5,X3,3.44839508430578
D25b9dcd5,X4,4.673331993190122
Ded03994e,X1,3.0435494967309866
Ded03994e,X2,1.5355291506473534
Ded03994e,X3,2.8379214500551515
Ded03994e,X4,4.20438783659019
Dfb5cabe3,X1,1.5220821240819289
Dfb5cabe3,X2,0.2247480841890206
Dfb5cabe3,X3,2.796156628597184
Dfb5cabe3,X4,4.052363030911298
D15d7526c,X1,0.025440995142098966
D15d7526c,X2,1.3544743917719475
D15d7526c,X3,3.006433113387136
D15d7526c,X4,3.039841912994099
D87c5eeea,X1,1.484424261904602
D87c5eeea,X2,0.6967262115367565
D87c5eeea,X3,2.3826194852879183
D87c5eeea,X4,2.6265605034066697
D7f4227b0,X1,0.5773004541612601
D7f4227b0,X2,2.0893752956311764
D7f4227b0,X3,3.367597494907819
D7f4227b0,X4,3.9280630823115055
D24101c4b,X1,1.8460943693137737
D24101c4b,X2,3.1572297725626566
D24101c4b,X3,3.5921486596837013
D24101c4b,X4,4.017576663433307
D13f82dc3,X1,1.2014031551440694
D13f82dc3,X2,1.6200417351206964
D13f82dc3,X3,0.6050878873431604
D13f82dc3,X4,3.980074898485968
Da3f1cbba,X1,0.08294058756590039
Da3f1cbba,X2,2.275590977061261
Da3f1cbba,X3,4.082624348209373
Da3f1cbba,X4,5.122626272569846
D36731925,X1,2.7361398507456145
D36731925,X2,2.083242245629131
D36731925,X3,3.5586784208070448
D36731925,X4,4.890432562427241
D99848b57,X1,0.8450530293695876
D99848b57,X2,1.382164254368249
D99848b57,X3,1.9424980029303804
D99848b57,X4,4.951099303072825
D8ae3ceae,X1,0.4697749111898406
D8ae3ceae,X2,2.108206507698668
D8ae3ceae,X3,3.618184632143757
D8ae3ceae,X4,4.970096478232092
Da5408ddc,X1,1.4213603955788017
Da5408ddc,X2,1.9255924067825607
Da5408ddc,X3,3.211444442694759
Da5408ddc,X4,4.845630465672864
Dee813eb0,X1,-1.6516174391370138
Dee813eb0,X2,3.3490797781971287
Dee813eb0,X3,4.443215630876731
Dee813eb0,X4,4.0039884746659
D00021885,X1,1.680853522919767
D00021885,X2,2.0157599045094754
D00021885,X3,2.6960771307406937
D00021885,X4,3.673269890360648
D7b67c3cc,X1,2.341105811759062
D7b67c3cc,X2,1.8323425807143119
D7b67c3cc,X3,4.69029691927954
D7b67c3cc,X4,3.7716821316359703
Dd0080e30,X1,2.5576907253520837
Dd0080e30,X2,2.337018837156208
Dd0080e30,X3,3.1445486918897045
Dd0080e30,X4,6.108327444300577
D121ded72,X1,0.735351479352067
D121ded72,X2,1.7808685462328269
D121ded72,X3,1.7898030513694094
D121ded72,X4,3.581272190797918
D2cfd7b2e,X1,1.3645892228853294
D2cfd7b2e,X2,4.538664325098566
D2cfd7b2e,X3,4.935063114701176
D2cfd7b2e,X4,1.5474452973722332
D1cbc4c51,X1,0.3552644365433958
D1cbc4c51,X2,1.9717398312323213
D1cbc4c51,X3,4.9135178335774
D1cbc4c51,X4,5.121055143265713
Df66276fa,X1,1.249932075534142
Df66276fa,X2,1.5162412314278209
Df66276fa,X3,2.3209439595142367
Df66276fa,X4,3.457422179519589
Da5112a44,X1,-0.2881230346441519
Da5112a44,X2,2.7989450411556267
Da5112a44,X3,4.089021101501174
Da5112a44,X4,5.8443993703002874
Dd95e79a0,X1,0.735026636200843
Dd95e79a0,X2,1.1457271646704976
Dd95e79a0,X3,2.84424838339829
Dd95e79a0,X4,6.182481192537788
D4ae444b4,X1,-0.7927402030356987
D4ae444b4,X2,3.3919063441132566
D4ae444b4,X3,4.248858168768546
D4ae444b4,X4,5.348026530498878
D799ed2c9,X1,2.310742399091514
D799ed2c9,X2,2.324062966393771
D799ed2c9,X3,1.8303143906355686
D799ed2c9,X4,3.1993046012988806
D0bff4d8e,X1,0.8264696426651892
D0bff4d8e,X2,2.0898828509338587
D0bff4d8e,X3,3.029089328406008
D0bff4d8e,X4,3.1543023998002724
D2a123841,X1,-0.16609742400882221
D2a123841,X2,2.2892896840107695
D2a123841,X3,4.000939054259482
D2a123841,X4,4.931071075083368
D64007104,X1,1.0097665747569473
D64007104,X2,1.6976603703997049
D64007104,X3,3.3139130597880277
D64007104,X4,3.3469490314558694
D6e10803b,X1,1.6768447038493806
D6e10803b,X2,2.85658432767798
D6e10803b,X3,2.6718569976167856
D6e10803b,X4,4.059076888577621
Db71e973d,X1,1.0470254012631768
Db71e973d,X2,-0.7562567099099047
Db71e973d,X3,4.352455851777019
Db71e973d,X4,3.3148419166762615
D87aa67dd,X1,1.0392671013572943
D87aa67dd,X2,1.3147868102868103
D87aa67dd,X3,4.302439084046664
D87aa67dd,X4,2.563830304835572
De7f5a35d,X1,1.139853308917075
De7f5a35d,X2,1.68795435131069
De7f5a35d,X3,5.0580478434821075
De7f5a35d,X4,4.270652504442234
D5a9cf1b9,X1,1.89296354334877
D5a9cf1b9,X2,1.0839611620802272
D5a9cf1b9,X3,2.7253851732960226
D5a9cf1b9,X4,2.843798857244752
D9f47c856,X1,-0.15602709676797377
D9f47c856,X2,4.678939590628481
D9f47c856,X3,3.3923858005308984
D9f47c856,X4,3.9206212393645523
D5cadd236,X1,0.9350170910103301
D5cadd236,X2,1.3917235410037585
D5cadd236,X3,2.288675221657375
D5cadd236,X4,4.599783690074846
D88b2a358,X1,-0.16118814950896332
D88b2a358,X2,1.5886891003665862
D88b2a358,X3,4.3167906749745715
D88b2a358,X4,3.9326563905582024
Db6475a3e,X1,2.4999502366049176
Db6475a3e,X2,3.1382667507520705
Db6475a3e,X3,2.614995175511961
Db6475a3e,X4,3.5376159768024382
D60660736,X1,1.064422281820841
D60660736,X2,3.110392472594037
D60660736,X3,3.5935132579260984
D60660736,X4,3.114234868437704
Da049625a,X1,1.1617517151604084
Da049625a,X2,1.5646015322337008
Da049625a,X3,2.093233491557796
Da049625a,X4,4.138391935733022
Dfd147dc6,X1,0.8067818359688665
Dfd147dc6,X2,3.3560569198813583
Dfd147dc6,X3,3.8828937873630354
Dfd147dc6,X4,4.910370137362254
Db2cb2bfd,X1,-1.2487746619422921
Db2cb2bfd,X2,1.2505805559215186
Db2cb2bfd,X3,1.7001224152014276
Db2cb2bfd,X4,5.466036297042142
Db9baeff9,X1,0.7878251192116252
